id,language,cluster,intent,phrase,target_url,target_topic,recommended_use
1932,ar,survey,مساعدة أكاديمية,تصميم استبيان مساعدة أكاديمية,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1933,ar,survey,استشارة بحثية,تصميم استبيان استشارة بحثية,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1934,ar,survey,مراجعة أكاديمية,تصميم استبيان مراجعة أكاديمية,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1935,ar,survey,تدقيق علمي,تصميم استبيان تدقيق علمي,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1936,ar,survey,تنسيق APA,تصميم استبيان تنسيق APA,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1937,ar,survey,تنسيق MLA,تصميم استبيان تنسيق MLA,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1938,ar,survey,تنسيق Chicago,تصميم استبيان تنسيق Chicago,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1939,ar,survey,توثيق المصادر,تصميم استبيان توثيق المصادر,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1940,ar,survey,تحسين الصياغة,تصميم استبيان تحسين الصياغة,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1941,ar,survey,تحسين المنهجية,تصميم استبيان تحسين المنهجية,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1942,ar,survey,قراءة وتحليل البيانات,تصميم استبيان قراءة وتحليل البيانات,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1943,ar,survey,تصميم أداة البحث,تصميم استبيان تصميم أداة البحث,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1944,ar,survey,مراجعة الاستبيان,تصميم استبيان مراجعة الاستبيان,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1945,ar,survey,تفسير النتائج,تصميم استبيان تفسير النتائج,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1946,ar,survey,إعداد الجداول,تصميم استبيان إعداد الجداول,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1947,ar,survey,إعداد الرسوم البيانية,تصميم استبيان إعداد الرسوم البيانية,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1948,ar,survey,تجهيز المناقشة,تصميم استبيان تجهيز المناقشة,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1949,ar,survey,مع الحفاظ على الأمانة العلمية,تصميم استبيان مع الحفاظ على الأمانة العلمية,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1950,ar,survey,وفق متطلبات الجامعة,تصميم استبيان وفق متطلبات الجامعة,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1951,en,survey,simple explanation,survey design simple explanation,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1952,en,survey,practical guide,survey design practical guide,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1953,en,survey,step-by-step process,survey design step-by-step process,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1954,en,survey,editable template,survey design editable template,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1955,en,survey,worked example,survey design worked example,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1956,en,survey,action plan,survey design action plan,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1957,en,survey,student tips,survey design student tips,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1958,en,survey,common mistakes,survey design common mistakes,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1959,en,survey,quality standards,survey design quality standards,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1960,en,survey,how to prepare,survey design how to prepare,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1961,en,survey,how to write,survey design how to write,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1962,en,survey,how to format,survey design how to format,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1963,en,survey,how to cite sources,survey design how to cite sources,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1964,en,survey,how to proofread,survey design how to proofread,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1965,en,survey,how to analyze,survey design how to analyze,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1966,en,survey,how to present,survey design how to present,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1967,en,survey,before submission,survey design before submission,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1968,en,survey,for undergraduate students,survey design for undergraduate students,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1969,en,survey,for master's students,survey design for master's students,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1970,en,survey,for doctoral students,survey design for doctoral students,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1971,en,survey,in Arabic,survey design in Arabic,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1972,en,survey,in English,survey design in English,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1973,en,survey,Arabic and English,survey design Arabic and English,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1974,en,survey,for UAE universities,survey design for UAE universities,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1975,en,survey,in Dubai,survey design in Dubai,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1976,en,survey,in Abu Dhabi,survey design in Abu Dhabi,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1977,en,survey,in Sharjah,survey design in Sharjah,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1978,en,survey,for private universities,survey design for private universities,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1979,en,survey,for public universities,survey design for public universities,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1980,en,survey,online support,survey design online support,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
1981,en,survey,professional service,survey design professional service,https://www.auraideasuae.com/مقالات-احترافية/تصميم-استبيان-جامعي.html,الاستبيانات,supporting
